PurchaseOrderID,SupplierID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,TotalCost,Status
450,67,04/09/22,13/09/22,14/09/22,73828.96,Shipped
451,13,28/07/24,07/09/24,08/09/24,15440.86,Received
452,6,11/10/24,30/10/24,28/10/24,19401.89,Pending
453,12,21/02/22,16/03/22,21/03/22,20272.35,Received
454,61,11/02/23,04/03/23,05/03/23,9476.35,Pending
455,67,27/12/24,05/01/25,05/01/25,97550.87,Shipped
456,40,02/10/23,15/10/23,16/10/23,81577.37,Shipped
457,7,30/12/24,14/01/25,12/01/25,83430.88,Approved
458,73,26/10/22,20/11/22,29/11/22,29081.87,Approved
459,51,05/03/23,22/03/23,22/03/23,28381.9,Received
460,8,29/04/22,17/05/22,16/05/22,83745.94,Received
461,55,12/01/22,13/02/22,15/02/22,41375.57,Received
462,60,17/04/22,25/04/22,23/04/22,30862.18,Received
463,6,08/07/24,27/07/24,28/07/24,78730.59,Cancelled
464,8,21/09/24,09/10/24,10/10/24,12964.03,Received
465,39,07/01/24,17/01/24,19/01/24,92657.07,Pending
466,20,05/03/24,24/03/24,26/03/24,25220.21,Received
467,73,01/10/24,26/10/24,25/10/24,13526.32,Cancelled
468,73,27/02/22,24/03/22,25/03/22,87361.23,Shipped
469,11,09/03/23,21/03/23,20/03/23,26563.17,Received
470,15,15/02/23,26/02/23,03/03/23,48471.97,Shipped
471,30,16/02/23,28/02/23,05/03/23,17065.37,Received
472,23,04/07/24,07/08/24,07/08/24,81888.28,Shipped
473,63,15/07/24,20/08/24,21/08/24,69502.14,Received
474,23,27/06/24,31/07/24,01/08/24,10153.36,Approved
475,75,01/02/22,10/02/22,11/02/22,46308.4,Received
476,2,18/01/23,31/01/23,29/01/23,5029.85,Received
477,67,23/01/22,01/02/22,03/02/22,44351.93,Pending
478,65,14/07/23,22/07/23,24/07/23,57440.28,Received
479,46,31/01/23,12/03/23,11/03/23,33016.14,Received
480,62,13/02/23,17/03/23,17/03/23,86214.67,Received
481,25,17/05/23,28/06/23,30/06/23,15755.9,Shipped
482,29,28/12/22,04/02/23,03/02/23,70286.99,Shipped
483,61,12/08/23,02/09/23,01/09/23,68742.49,Shipped
484,52,22/09/23,24/10/23,25/10/23,99287.87,Shipped
485,4,23/06/24,11/07/24,11/07/24,64490.78,Shipped
486,59,06/06/23,07/07/23,07/07/23,31640.47,Received
487,23,06/02/24,11/03/24,13/03/24,24088.23,Shipped
488,22,30/09/22,25/10/22,26/10/22,33684.97,Shipped
489,27,16/04/22,30/04/22,29/04/22,42826.31,Pending
490,18,22/10/23,11/11/23,12/11/23,73984.38,Shipped
491,2,18/06/23,01/07/23,02/07/23,42657.74,Received
492,14,05/09/22,24/09/22,26/09/22,39809.81,Received
493,63,16/06/22,22/07/22,23/07/22,36722.1,Approved
494,25,13/09/23,25/10/23,24/10/23,79333,Approved
495,64,12/10/23,23/11/23,21/11/23,47255.66,Received
496,58,11/02/24,21/02/24,23/02/24,97576.29,Shipped
497,47,23/12/22,06/02/23,07/02/23,42839.17,Cancelled
498,33,16/06/22,23/07/22,24/07/22,53438.54,Received
499,75,30/01/24,08/02/24,09/02/24,20295.44,Received
500,21,19/04/24,11/05/24,10/05/24,18028.05,Received
501,8,13/09/23,01/10/23,29/09/23,70362.37,Shipped
502,38,13/10/24,02/11/24,04/11/24,31134.1,Shipped
503,73,01/03/23,26/03/23,27/03/23,93981.27,Received
504,23,16/07/24,19/08/24,21/08/24,38878.22,Received
505,34,11/10/23,25/11/23,26/11/23,18922.35,Received
506,6,30/01/22,18/02/22,20/02/22,17200.88,Pending
507,3,14/05/23,24/05/23,25/05/23,89384.74,Received
508,62,19/09/24,21/10/24,21/10/24,73396.88,Approved
509,50,25/10/22,05/12/22,04/12/22,49690.29,Shipped
510,33,20/03/22,26/04/22,25/04/22,54034.56,Approved
511,49,16/04/24,22/05/24,31/05/24,87291.42,Received
512,13,10/08/24,20/09/24,18/09/24,72063.78,Pending
513,24,25/07/22,03/09/22,10/09/22,41206.33,Received
514,57,10/01/24,18/01/24,20/01/24,20523.9,Cancelled
515,36,07/09/22,15/10/22,13/10/22,32921.7,Shipped
516,56,30/03/22,02/05/22,05/05/22,80135.99,Shipped
517,54,23/03/22,12/04/22,13/04/22,90810.84,Received
518,8,24/11/23,12/12/23,13/12/23,24859.47,Approved
519,30,23/02/22,07/03/22,07/03/22,28259.49,Received
520,34,24/04/23,08/06/23,07/06/23,74352.9,Approved
521,6,02/04/23,21/04/23,27/04/23,92940.99,Received
522,54,08/01/24,28/01/24,28/01/24,13947.99,Shipped
523,46,14/09/22,24/10/22,22/10/22,90259.53,Received
524,24,08/05/23,17/06/23,18/06/23,54318.34,Shipped
525,39,22/12/24,01/01/25,01/01/25,13041.22,Shipped
526,21,17/10/24,08/11/24,08/11/24,9809.63,Received
527,19,30/04/22,09/06/22,07/06/22,37522.42,Approved
528,30,29/08/22,10/09/22,11/09/22,67391.87,Shipped
529,42,26/07/24,13/08/24,13/08/24,34264.59,Received
530,33,01/10/22,07/11/22,13/11/22,18187.33,Shipped
531,67,02/11/23,11/11/23,13/11/23,29486.78,Received
532,63,12/12/24,17/01/25,15/01/25,78454.97,Cancelled
533,8,24/09/22,12/10/22,13/10/22,37071.83,Pending
534,62,27/12/24,28/01/25,29/01/25,12541.21,Received
535,5,10/02/23,27/02/23,01/03/23,53253.83,Received
536,1,27/06/22,09/07/22,08/07/22,53460.71,Approved
537,58,22/06/23,02/07/23,30/06/23,82608.5,Received
538,69,05/10/24,16/11/24,17/11/24,26816.41,Pending
539,55,20/05/24,21/06/24,21/06/24,59371.98,Approved
540,15,15/08/22,26/08/22,27/08/22,6580.63,Shipped
541,5,27/02/23,16/03/23,18/03/23,34758.39,Received
542,74,26/05/24,29/06/24,27/06/24,30894.46,Pending
543,59,18/03/24,18/04/24,21/04/24,16643.36,Shipped
544,13,17/07/22,27/08/22,28/08/22,16261.3,Received
545,48,01/05/23,27/05/23,27/05/23,71660.51,Approved
546,31,25/11/23,21/12/23,22/12/23,51080.22,Received
547,58,29/05/24,08/06/24,10/06/24,52334.7,Shipped
548,4,02/04/23,20/04/23,18/04/23,94376.27,Pending
549,2,18/03/23,31/03/23,30/03/23,77579.54,Approved
550,32,11/09/24,16/09/24,18/09/24,40437.68,Pending
551,66,28/08/23,12/09/23,15/09/23,7224.63,Received
552,16,30/03/23,14/04/23,16/04/23,26675.66,Shipped
553,54,05/08/23,25/08/23,03/09/23,94122.23,Shipped
554,65,29/03/24,06/04/24,08/04/24,90086.4,Received
555,49,15/11/24,21/12/24,22/12/24,51891.26,Received
556,14,04/10/24,23/10/24,21/10/24,54020.95,Received
557,8,14/02/22,04/03/22,03/03/22,67392.58,Approved
558,29,24/02/22,03/04/22,03/04/22,66854.45,Received
559,55,30/01/23,03/03/23,04/03/23,26338.19,Shipped
560,26,02/09/23,09/10/23,11/10/23,28238.14,Approved
561,33,22/12/23,28/01/24,27/01/24,97764.09,Approved
562,67,05/10/24,14/10/24,16/10/24,58649.81,Shipped
563,37,06/02/24,12/02/24,14/02/24,62417.96,Received
564,7,24/08/22,08/09/22,10/09/22,70470.25,Approved
565,1,07/05/22,19/05/22,20/05/22,96092.81,Received
566,39,29/05/23,08/06/23,06/06/23,6186.79,Received
567,42,12/02/23,02/03/23,03/03/23,41323.76,Shipped
568,24,04/09/24,14/10/24,12/10/24,58776.47,Received
569,18,26/09/24,16/10/24,22/10/24,90367.41,Cancelled
570,59,23/07/24,23/08/24,23/08/24,6208.79,Shipped
571,59,23/10/22,23/11/22,25/11/22,16670.38,Shipped
572,28,20/01/24,03/03/24,05/03/24,23703.63,Shipped
573,65,17/12/24,25/12/24,27/12/24,90303.06,Received
574,27,28/03/24,11/04/24,18/04/24,97682.51,Shipped
575,59,30/11/24,31/12/24,30/12/24,25552.09,Received
576,60,13/05/23,21/05/23,29/05/23,94985.87,Cancelled
577,27,27/04/22,11/05/22,13/05/22,83541.12,Pending
578,71,28/11/23,16/12/23,18/12/23,55747.75,Shipped
579,43,18/11/24,05/12/24,04/12/24,10713.28,Shipped
580,51,13/05/23,30/05/23,01/06/23,82471.55,Pending
581,44,24/11/24,22/12/24,24/12/24,31036.24,Received
582,22,20/02/24,16/03/24,14/03/24,53108.51,Received
583,23,27/10/22,30/11/22,06/12/22,22943.25,Shipped
584,51,11/10/24,28/10/24,29/10/24,11091.39,Received
585,25,04/10/24,15/11/24,16/11/24,92268.72,Approved
586,24,25/05/24,04/07/24,04/07/24,86833.63,Received
587,41,21/08/24,05/09/24,07/09/24,18715.31,Received
588,72,08/12/24,07/01/25,06/01/25,16548.41,Approved
589,23,12/08/24,15/09/24,17/09/24,50648.58,Received
590,42,06/05/22,24/05/22,24/05/22,11245.58,Approved
591,31,04/01/24,30/01/24,30/01/24,97169.59,Approved
592,22,11/07/24,05/08/24,05/08/24,25615.78,Shipped
593,63,11/12/24,16/01/25,18/01/25,35487.68,Pending
594,67,08/07/24,17/07/24,15/07/24,75939.59,Pending
595,50,11/11/24,22/12/24,22/12/24,21969.33,Received
596,13,24/10/22,04/12/22,10/12/22,49028,Shipped
597,41,21/03/23,05/04/23,07/04/23,69180.73,Shipped
598,68,31/08/24,30/09/24,02/10/24,24393.89,Received
599,6,22/12/23,10/01/24,09/01/24,81436.63,Pending
600,35,09/01/23,26/01/23,28/01/23,73523.8,Shipped
601,15,02/05/22,13/05/22,13/05/22,75006.33,Received
602,34,13/04/22,28/05/22,28/05/22,90757.05,Received
603,67,05/01/22,14/01/22,13/01/22,82630.66,Pending
604,31,03/07/24,29/07/24,06/08/24,88531.35,Shipped
605,24,02/10/24,11/11/24,10/11/24,67706.58,Received
606,62,31/03/23,02/05/23,02/05/23,50297.29,Shipped
607,68,04/06/22,04/07/22,02/07/22,23250.58,Received
608,19,10/03/23,19/04/23,17/04/23,13343.22,Received
609,31,14/04/23,10/05/23,12/05/23,39001.84,Approved
610,58,29/08/23,08/09/23,09/09/23,22662.7,Received
611,66,15/11/22,30/11/22,02/12/22,39649.14,Shipped
612,15,08/05/24,19/05/24,17/05/24,28818.63,Received
613,34,01/01/24,15/02/24,16/02/24,28541.61,Shipped
614,18,15/09/22,05/10/22,04/10/22,97089.99,Cancelled
615,14,14/08/24,02/09/24,02/09/24,55777.69,Received
616,34,21/01/24,06/03/24,04/03/24,39816.01,Received
617,22,29/08/22,23/09/22,22/09/22,97556.64,Received
618,64,16/10/24,27/11/24,26/11/24,67632.87,Received
619,64,28/06/23,09/08/23,08/08/23,40324.88,Shipped
620,74,20/04/23,24/05/23,26/05/23,80581.32,Shipped
621,73,24/10/23,18/11/23,17/11/23,75866.43,Shipped
622,49,31/08/24,06/10/24,07/10/24,79501.71,Received
623,24,09/11/23,19/12/23,20/12/23,55952.97,Pending
624,56,19/02/22,24/03/22,24/03/22,80814.67,Shipped
625,23,27/12/23,30/01/24,28/01/24,60822.08,Shipped
626,1,29/10/22,10/11/22,10/11/22,88443.41,Shipped
627,21,07/10/24,29/10/24,29/10/24,27739.01,Approved
628,21,23/05/24,14/06/24,13/06/24,60977.06,Received
629,53,13/09/22,24/09/22,22/09/22,50751.9,Received
630,21,28/05/24,19/06/24,21/06/24,62507.51,Pending
631,20,22/04/22,11/05/22,11/05/22,98459.41,Received
632,23,14/04/23,18/05/23,20/05/23,79144.05,Pending
633,4,22/07/22,09/08/22,10/08/22,70079.83,Received
634,54,15/04/23,05/05/23,05/05/23,33352.46,Received
635,11,22/10/22,03/11/22,02/11/22,75836.81,Received
636,67,15/07/24,24/07/24,24/07/24,6634.53,Received
637,25,04/11/23,16/12/23,16/12/23,10527.07,Pending
638,60,28/04/22,06/05/22,04/05/22,88933.24,Received
639,21,11/12/23,02/01/24,31/12/23,23425.89,Received
640,59,16/04/22,17/05/22,19/05/22,25040.9,Received
641,17,26/02/23,07/03/23,05/03/23,16635.3,Received
642,7,25/06/22,10/07/22,15/07/22,73581.51,Received
643,74,20/07/23,23/08/23,25/08/23,39118.25,Received
644,47,19/03/23,03/05/23,02/05/23,6688,Cancelled
645,18,20/02/24,11/03/24,12/03/24,12775.12,Received
646,56,12/08/23,14/09/23,13/09/23,81934.13,Received
647,16,07/03/22,22/03/22,21/03/22,45856.69,Shipped
648,59,14/02/23,17/03/23,19/03/23,8738.95,Received
649,5,15/08/22,01/09/22,31/08/22,14178.18,Pending
650,18,05/04/22,25/04/22,29/04/22,87573.1,Received
651,22,31/01/23,25/02/23,27/02/23,21162.85,Approved
652,45,21/11/23,11/12/23,12/12/23,37762.57,Shipped
653,11,26/03/22,07/04/22,08/04/22,15451.71,Pending
654,14,07/12/24,26/12/24,28/12/24,76037.91,Received
655,14,14/01/23,02/02/23,01/02/23,60921.49,Received
656,30,05/05/22,17/05/22,17/05/22,16847.13,Received
657,61,30/04/22,21/05/22,19/05/22,49598.19,Approved
658,58,02/05/23,12/05/23,10/05/23,25315.45,Received
659,55,06/01/22,07/02/22,05/02/22,69485.19,Pending
660,46,16/06/23,26/07/23,25/07/23,71854.16,Received
661,64,14/11/22,26/12/22,30/12/22,95865.19,Shipped
662,73,25/07/22,19/08/22,21/08/22,23243,Approved
663,22,02/12/22,27/12/22,27/12/22,51430.69,Shipped
664,31,06/12/24,01/01/25,30/12/24,79637.73,Received
665,34,25/09/23,09/11/23,16/11/23,13054.47,Pending
666,28,29/07/22,10/09/22,11/09/22,30850.57,Received
667,59,07/07/22,07/08/22,10/08/22,90405.85,Approved
668,34,12/07/22,26/08/22,26/08/22,88833.7,Received
669,26,22/04/24,29/05/24,28/05/24,95835.94,Shipped
670,8,31/08/24,18/09/24,16/09/24,76020.72,Approved
671,6,29/03/24,17/04/24,18/04/24,46571.19,Cancelled
672,39,13/06/23,23/06/23,21/06/23,81476.59,Cancelled
673,46,21/02/23,02/04/23,03/04/23,73818.02,Cancelled
674,8,31/10/23,18/11/23,18/11/23,35948.49,Received
675,19,30/11/24,09/01/25,14/01/25,63999.92,Received
676,4,23/03/23,10/04/23,09/04/23,68429.98,Approved
677,51,25/06/22,12/07/22,10/07/22,69046.45,Approved
678,2,06/07/22,19/07/22,17/07/22,95762.76,Shipped
679,49,26/07/23,31/08/23,29/08/23,68195.4,Received
680,38,09/01/23,29/01/23,27/01/23,85830.98,Received
681,4,02/11/24,20/11/24,20/11/24,88417.83,Pending
682,2,19/12/24,01/01/25,31/12/24,67864.45,Received
683,31,18/10/24,13/11/24,15/11/24,58305.15,Shipped
684,52,27/10/22,28/11/22,30/11/22,59360.87,Approved
685,9,04/08/22,02/09/22,01/09/22,90341.61,Pending
686,54,24/08/22,13/09/22,12/09/22,85187.04,Approved
687,44,12/02/24,11/03/24,09/03/24,44385.78,Shipped
688,24,10/12/22,19/01/23,21/01/23,72470.84,Pending
689,32,17/01/24,22/01/24,20/01/24,77470.42,Cancelled
690,18,27/06/23,17/07/23,25/07/23,9286.18,Received
691,49,17/01/22,22/02/22,23/02/22,80999.43,Received
692,60,05/05/23,13/05/23,15/05/23,80662.03,Received
693,61,05/05/23,26/05/23,27/05/23,74248.78,Pending
694,46,31/01/22,12/03/22,12/03/22,93230.97,Approved
695,41,10/05/23,25/05/23,27/05/23,92046.14,Received
696,6,31/10/23,19/11/23,20/11/23,18504.75,Shipped
697,34,15/06/22,30/07/22,29/07/22,78433.1,Received
698,61,20/11/23,11/12/23,11/12/23,95715.66,Received
699,23,25/04/22,29/05/22,05/06/22,57810.7,Received
700,61,18/06/23,09/07/23,08/07/23,42605.04,Received
701,27,23/03/23,06/04/23,06/04/23,39409.8,Shipped
702,23,27/04/23,31/05/23,02/06/23,72640.7,Received
703,64,08/10/23,19/11/23,17/11/23,17287.39,Shipped
704,75,05/06/24,14/06/24,15/06/24,82348.73,Shipped
705,50,02/03/22,12/04/22,13/04/22,47490.39,Approved
706,68,17/05/22,16/06/22,16/06/22,39537.56,Shipped
707,18,10/09/24,30/09/24,01/10/24,98316.31,Shipped
708,41,22/03/24,06/04/24,07/04/24,34092.27,Received
709,33,15/10/22,21/11/22,20/11/22,9512.44,Shipped
710,7,27/12/22,11/01/23,11/01/23,10328.13,Shipped
711,27,05/04/22,19/04/22,20/04/22,42015.01,Cancelled
712,21,11/02/22,05/03/22,06/03/22,77723.07,Received
713,24,13/12/22,22/01/23,23/01/23,10878.19,Approved
714,75,01/01/23,10/01/23,11/01/23,76995.58,Shipped
715,31,27/03/22,22/04/22,26/04/22,68465.16,Received
716,29,10/09/24,18/10/24,28/10/24,48832.92,Shipped
717,32,27/12/23,01/01/24,31/12/23,59870.88,Shipped
718,45,13/11/22,03/12/22,01/12/22,45772.48,Received
719,67,09/02/23,18/02/23,16/02/23,59482.69,Approved
720,64,22/05/22,03/07/22,02/07/22,42398.17,Approved
721,15,15/11/24,26/11/24,26/11/24,47356.9,Received
722,40,17/09/22,30/09/22,02/10/22,78134.86,Shipped
723,67,23/08/23,01/09/23,02/09/23,87435.82,Received
724,71,07/01/22,25/01/22,25/01/22,46496.7,Received
725,65,20/11/24,28/11/24,30/11/24,34031.18,Received
726,72,14/07/24,13/08/24,22/08/24,10139.36,Received
727,8,06/04/22,24/04/22,26/04/22,67850.24,Shipped
728,74,10/05/23,13/06/23,15/06/23,88280.8,Shipped
729,6,02/09/24,21/09/24,19/09/24,5311.31,Shipped
730,18,13/12/23,02/01/24,11/01/24,30067.24,Received
731,8,21/02/23,11/03/23,09/03/23,28816.1,Received
732,58,27/10/23,06/11/23,04/11/23,90866.1,Received
733,63,09/05/22,14/06/22,13/06/22,43077.74,Received
734,66,02/12/22,17/12/22,16/12/22,49458.08,Received
735,42,21/08/22,08/09/22,09/09/22,86709.88,Received
736,42,26/09/22,14/10/22,15/10/22,18527.77,Received
737,59,25/01/24,25/02/24,25/02/24,46889.3,Shipped
738,37,18/01/23,24/01/23,24/01/23,90072.85,Received
739,40,16/07/22,29/07/22,29/07/22,66194.84,Shipped
740,31,16/04/22,12/05/22,13/05/22,6842.38,Approved
741,68,29/01/23,28/02/23,02/03/23,56246.06,Shipped
742,73,03/11/23,28/11/23,26/11/23,20013.75,Received
743,26,30/10/22,06/12/22,07/12/22,87540.95,Cancelled
744,71,27/10/24,14/11/24,12/11/24,59389.09,Received
745,52,30/04/22,01/06/22,03/06/22,53210.53,Received
746,16,20/01/24,04/02/24,04/02/24,69169.96,Received
747,29,24/11/22,01/01/23,01/01/23,88216.95,Received
748,73,25/03/22,19/04/22,17/04/22,27220.67,Received
749,33,22/08/24,28/09/24,30/09/24,8087.6,Received
750,21,07/09/22,29/09/22,27/09/22,98147.88,Received
751,49,05/06/23,11/07/23,13/07/23,77401.49,Received
752,12,07/09/24,30/09/24,29/09/24,35161.6,Received
753,13,21/07/23,31/08/23,04/09/23,9396.81,Pending
754,24,08/01/22,17/02/22,18/02/22,79664.48,Approved
755,73,09/11/23,04/12/23,06/12/23,30340.63,Shipped
756,19,09/08/22,18/09/22,18/09/22,47361.53,Received
757,34,20/03/22,04/05/22,12/05/22,20508.22,Received
758,23,23/06/23,27/07/23,29/07/23,23872.81,Received
759,15,17/03/22,28/03/22,05/04/22,76923.99,Received
760,9,09/11/23,08/12/23,10/12/23,51821.58,Received
761,1,18/06/23,30/06/23,01/07/23,29748.17,Approved
762,27,21/09/23,05/10/23,07/10/23,79195.98,Received
763,58,12/06/23,22/06/23,22/06/23,58877.63,Received
764,21,22/04/22,14/05/22,13/05/22,23239.21,Pending
765,51,13/11/24,30/11/24,28/11/24,70359.03,Pending
766,73,16/09/24,11/10/24,19/10/24,5099.76,Shipped
767,37,22/04/22,28/04/22,26/04/22,58919.22,Received
768,74,01/10/23,04/11/23,03/11/23,71646.75,Received
769,35,19/04/22,06/05/22,06/05/22,7784.88,Shipped
770,18,30/09/23,20/10/23,22/10/23,78469.29,Received
771,9,27/01/24,25/02/24,02/03/24,25558.97,Received
772,62,29/01/23,02/03/23,03/03/23,56513.84,Received
773,60,06/08/23,14/08/23,13/08/23,51765.85,Received
774,54,27/07/22,16/08/22,14/08/22,45397.64,Received
775,28,17/06/23,30/07/23,01/08/23,73727.24,Approved
776,44,21/08/22,18/09/22,18/09/22,35303.19,Received
777,23,25/08/23,28/09/23,28/09/23,58654.31,Received
778,62,12/11/24,14/12/24,21/12/24,47665.95,Received
779,72,27/05/23,26/06/23,24/06/23,22668.69,Cancelled
780,7,14/10/23,29/10/23,01/11/23,19397.07,Received
781,6,12/04/23,01/05/23,10/05/23,84248.64,Received
782,51,27/03/22,13/04/22,14/04/22,31018.88,Shipped
783,69,09/08/24,20/09/24,19/09/24,70101.26,Shipped
784,13,24/02/22,06/04/22,05/04/22,72775.49,Received
785,23,09/10/22,12/11/22,20/11/22,13125.85,Received
786,6,06/09/24,25/09/24,27/09/24,92185.85,Pending
787,57,22/07/23,30/07/23,30/07/23,29602.69,Approved
788,3,17/03/22,27/03/22,03/04/22,68538.38,Received
789,25,25/06/24,06/08/24,14/08/24,13209.41,Received
790,18,07/12/22,27/12/22,26/12/22,9873.75,Shipped
791,40,03/06/22,16/06/22,16/06/22,33621.17,Pending
792,55,28/05/23,29/06/23,28/06/23,13804.31,Approved
793,8,06/07/22,24/07/22,03/08/22,65889.15,Received
794,39,02/08/22,12/08/22,11/08/22,64645.16,Received
795,23,27/08/24,30/09/24,30/09/24,14039.85,Received
796,50,20/06/24,31/07/24,31/07/24,92515.91,Shipped
797,56,24/10/23,26/11/23,24/11/23,52699.26,Approved
798,25,14/05/23,25/06/23,27/06/23,52652.74,Cancelled
799,1,20/01/22,01/02/22,02/02/22,7662.3,Received
800,29,08/12/22,15/01/23,15/01/23,62452.7,Received
801,8,23/10/24,10/11/24,20/11/24,61323.17,Shipped
802,49,29/10/22,04/12/22,02/12/22,80348.4,Shipped
803,5,08/01/23,25/01/23,23/01/23,80718.86,Received
804,68,16/09/22,16/10/22,17/10/22,20832.02,Received
805,56,27/12/23,29/01/24,29/01/24,80274.57,Received
806,50,18/02/23,31/03/23,30/03/23,73284.33,Received
807,43,03/01/22,20/01/22,22/01/22,38091.06,Pending
808,31,27/01/23,22/02/23,24/02/23,90843.83,Received
809,45,03/03/24,23/03/24,26/03/24,32203.49,Received
810,3,09/01/24,19/01/24,17/01/24,24402.81,Shipped
811,20,05/11/23,24/11/23,23/11/23,84057.59,Received
812,8,15/07/23,02/08/23,01/08/23,54732.14,Approved
813,75,07/07/24,16/07/24,17/07/24,56854.36,Received
814,8,09/06/23,27/06/23,27/06/23,65816.97,Received
815,16,20/08/22,04/09/22,05/09/22,80661.91,Shipped
816,57,01/02/22,09/02/22,10/02/22,12245.32,Received
817,68,24/06/23,24/07/23,23/07/23,42802.68,Received
818,14,21/06/24,10/07/24,15/07/24,40933.6,Shipped
819,13,19/09/22,30/10/22,01/11/22,60357.98,Approved
820,46,25/12/24,03/02/25,05/02/25,70892.49,Received
821,28,03/06/24,16/07/24,17/07/24,15824.63,Shipped
822,62,16/05/23,17/06/23,17/06/23,44024.89,Approved
823,44,02/07/22,30/07/22,28/07/22,14341.16,Approved
824,74,06/05/24,09/06/24,10/06/24,57542.89,Approved
825,61,01/09/22,22/09/22,21/09/22,97163.68,Received
826,35,13/04/23,30/04/23,01/05/23,87158.96,Approved
827,14,27/07/24,15/08/24,17/08/24,81053.53,Received
828,42,06/03/22,24/03/22,25/03/22,12097.71,Shipped
829,43,29/06/24,16/07/24,18/07/24,77075.19,Approved
830,18,10/06/22,30/06/22,28/06/22,10566.76,Received
831,2,12/12/23,25/12/23,26/12/23,53482.26,Received
832,60,02/09/24,10/09/24,11/09/24,66025.89,Received
833,1,30/12/22,11/01/23,12/01/23,91456.51,Received
834,68,22/02/22,24/03/22,23/03/22,81737.51,Received
835,24,24/05/23,03/07/23,11/07/23,82540.91,Approved
836,4,26/01/23,13/02/23,15/02/23,55464.78,Pending
837,4,25/12/22,12/01/23,12/01/23,47637.73,Approved
838,16,04/06/22,19/06/22,19/06/22,54860.14,Received
839,41,04/04/23,19/04/23,17/04/23,34995.38,Shipped
840,32,21/06/24,26/06/24,27/06/24,29849.51,Pending
841,7,24/09/24,09/10/24,13/10/24,44118.35,Shipped
842,71,12/10/22,30/10/22,09/11/22,30930.7,Received
843,10,14/08/22,04/09/22,06/09/22,26900.91,Approved
844,3,23/11/24,03/12/24,05/12/24,56976.47,Shipped
845,14,12/06/24,01/07/24,30/06/24,24983.15,Received
846,9,12/01/23,10/02/23,12/02/23,27391.89,Cancelled
847,39,18/08/22,28/08/22,28/08/22,55914.73,Received
848,21,15/11/24,07/12/24,08/12/24,45269.84,Shipped
849,48,28/05/23,23/06/23,30/06/23,8985.97,Shipped
850,37,27/07/22,02/08/22,31/07/22,47311.87,Shipped
851,43,01/12/22,18/12/22,19/12/22,82709.16,Shipped
852,47,09/02/23,26/03/23,28/03/23,74282.98,Approved
853,33,02/08/22,08/09/22,10/09/22,47944.82,Shipped
854,62,23/12/23,24/01/24,24/01/24,73554.04,Received
855,71,05/06/24,23/06/24,22/06/24,95571.37,Received
856,28,06/10/23,18/11/23,19/11/23,73252.61,Shipped
857,33,21/11/22,28/12/22,26/12/22,24070.39,Received
858,43,06/04/23,23/04/23,21/04/23,10349.59,Shipped
859,11,25/11/23,07/12/23,07/12/23,28131.41,Approved
860,15,21/06/24,02/07/24,01/07/24,67251.21,Received
