InventoryID,ProductID,WarehouseID,QuantityOnHand,ReorderPoint,SafetyStock,LastStocktakeDate,InventoryValue
598,173,2,87,69,25,31/08/25,38292.18
599,379,2,1104,205,91,31/08/25,543742.08
600,394,2,810,207,20,31/08/25,270167.4
601,227,2,1125,292,73,31/08/25,82192.5
602,18,2,475,104,23,31/08/25,158464.75
603,305,2,280,146,86,31/08/25,33692.4
604,21,2,467,143,110,31/08/25,188215.01
605,204,2,601,70,53,31/08/25,64108.67
606,165,2,1378,77,137,31/08/25,177830.9
607,297,2,413,287,51,31/08/25,161755.58
608,265,2,414,165,130,31/08/25,36266.4
609,382,2,675,87,143,31/08/25,143997.75
610,174,2,530,134,86,31/08/25,15910.6
611,4,2,21,187,89,31/08/25,1064.49
612,66,2,698,53,91,31/08/25,247217.64
613,358,2,1231,218,135,31/08/25,368130.55
614,138,2,859,148,99,31/08/25,361115.01
615,132,2,1037,219,55,31/08/25,229851.05
616,43,2,1225,293,91,31/08/25,486937.5
617,122,2,344,171,72,31/08/25,14351.68
618,68,2,634,278,23,31/08/25,91936.34
619,97,2,1424,249,137,31/08/25,555530.88
620,371,2,109,67,36,31/08/25,7009.79
621,244,2,1294,88,149,31/08/25,284887.04
622,113,2,829,188,108,31/08/25,317722.54
623,86,2,960,212,123,31/08/25,178617.6
624,355,2,1305,292,102,31/08/25,339378.3
625,291,2,212,93,145,31/08/25,45225.96
626,287,2,1179,203,72,31/08/25,445025.34
627,110,2,1419,92,141,31/08/25,117663.48
628,269,2,1152,149,112,31/08/25,70882.56
629,126,2,1224,187,120,31/08/25,475352.64
630,296,2,465,181,83,31/08/25,4938.3
631,141,2,927,245,148,31/08/25,388561.32
632,260,2,270,114,82,31/08/25,101898
633,63,2,735,65,126,31/08/25,164500.35
634,116,2,1378,211,68,31/08/25,283165.22
635,304,2,1415,133,113,31/08/25,421514.35
636,117,2,507,53,75,31/08/25,63598.08
637,154,2,360,158,117,31/08/25,13780.8
638,352,2,403,77,21,31/08/25,80970.76
639,353,2,1186,272,64,31/08/25,188479.12
640,67,2,897,187,139,31/08/25,230152.26
641,180,3,484,278,75,31/08/25,137286.6
642,296,3,546,158,103,31/08/25,5798.52
643,221,3,1017,262,143,31/08/25,309351.06
644,32,3,960,194,123,31/08/25,313747.2
645,346,3,802,291,54,31/08/25,380853.76
646,330,3,1057,162,94,31/08/25,313432.21
647,65,3,703,238,99,31/08/25,348807.51
648,235,3,210,230,68,31/08/25,97595.4
649,342,3,513,258,63,31/08/25,96782.58
650,171,3,8,161,39,31/08/25,997.28
651,209,3,868,97,31,31/08/25,81019.12
652,100,3,1458,197,89,31/08/25,725121.72
653,183,3,794,218,85,31/08/25,63488.24
654,62,3,389,175,50,31/08/25,160789.26
655,5,3,1286,127,79,31/08/25,287691.06
656,273,3,789,177,81,31/08/25,214363.41
657,11,3,383,99,150,31/08/25,68488.06
658,120,3,988,58,111,31/08/25,373908.6
659,56,3,90,160,82,31/08/25,33815.7
660,79,3,355,216,122,31/08/25,45724
661,107,3,78,236,117,31/08/25,36262.2
662,392,3,759,66,129,31/08/25,337269.24
663,274,3,554,168,106,31/08/25,254723.66
664,116,3,573,91,100,31/08/25,117745.77
665,28,3,1300,79,92,31/08/25,147693
666,55,3,1255,69,53,31/08/25,77571.55
667,58,3,735,274,95,31/08/25,86965.2
668,177,3,1151,128,23,31/08/25,230176.98
669,395,3,630,264,107,31/08/25,267863.4
670,374,3,1296,76,87,31/08/25,89501.76
671,380,3,1490,168,33,31/08/25,196113.8
672,336,3,237,264,57,31/08/25,112828.59
673,188,3,1470,192,102,31/08/25,218691.9
674,87,3,802,189,107,31/08/25,155275.22
675,305,3,850,139,29,31/08/25,102280.5
676,207,3,571,270,118,31/08/25,83999.81
677,248,3,9,55,63,31/08/25,3682.44
678,382,3,147,261,35,31/08/25,31359.51
679,294,3,190,177,62,31/08/25,51396.9
680,90,3,104,191,119,31/08/25,49393.76
681,225,3,985,266,81,31/08/25,377117.1
682,200,3,560,144,132,31/08/25,35347.2
683,18,3,310,102,111,31/08/25,103419.1
684,323,3,72,83,74,31/08/25,3929.04
685,191,3,336,243,41,31/08/25,162099.84
686,230,3,1044,135,111,31/08/25,479644.92
687,343,3,100,159,92,31/08/25,28430
688,31,3,1353,169,121,31/08/25,510405.72
689,332,3,1353,174,35,31/08/25,100960.86
690,168,3,488,197,28,31/08/25,217184.4
691,397,3,1334,199,104,31/08/25,302564.54
692,113,3,1263,227,81,31/08/25,484057.38
693,268,3,202,116,96,31/08/25,54766.24
694,152,3,286,123,138,31/08/25,7427.42
695,83,3,1459,55,28,31/08/25,425867.51
696,153,3,1333,67,140,31/08/25,345220.34
697,378,3,1009,264,51,31/08/25,502572.81
698,59,3,772,251,73,31/08/25,183658.8
699,350,3,644,105,92,31/08/25,182593.32
700,259,3,1216,171,69,31/08/25,23651.2
701,243,3,1132,245,43,31/08/25,297659.4
702,75,3,2,210,102,31/08/25,174.7
703,356,3,2,254,36,31/08/25,200.84
704,169,3,982,233,43,31/08/25,40379.84
705,198,3,1248,284,56,31/08/25,167344.32
706,4,3,745,84,41,31/08/25,37764.05
707,310,3,293,239,43,31/08/25,16788.9
708,300,3,736,185,22,31/08/25,316516.8
709,27,3,1189,150,26,31/08/25,9416.88
710,102,3,1463,157,129,31/08/25,488978.49
711,192,3,321,159,119,31/08/25,52637.58
712,299,3,239,82,38,31/08/25,19805.93
713,80,3,112,149,95,31/08/25,20460.16
714,57,3,1365,68,51,31/08/25,371675.85
715,256,3,172,296,142,31/08/25,9171.04
716,288,3,179,218,48,31/08/25,49928.47
717,30,3,350,133,48,31/08/25,151931.5
718,359,3,871,268,148,31/08/25,16191.89
719,282,3,259,69,132,31/08/25,13499.08
720,93,3,848,101,114,31/08/25,272674.4
721,95,3,48,218,74,31/08/25,13075.68
722,74,3,1102,184,100,31/08/25,349796.84
723,271,3,1392,138,79,31/08/25,603181.44
724,366,3,185,147,23,31/08/25,83975.2
725,265,3,23,155,91,31/08/25,2014.8
726,318,3,1324,193,43,31/08/25,238584.8
727,398,3,1232,282,41,31/08/25,257623.52
728,76,3,515,62,101,31/08/25,64828.2
729,383,3,1169,249,51,31/08/25,71823.36
730,355,3,233,174,58,31/08/25,60593.98
731,224,3,1113,113,139,31/08/25,89529.72
732,290,3,10,59,139,31/08/25,2522.9
733,276,3,614,184,148,31/08/25,230956.1
734,122,3,800,191,68,31/08/25,33376
735,84,3,631,119,137,31/08/25,276914.35
736,22,3,30,130,31,31/08/25,8037.3
737,19,3,826,193,46,31/08/25,64378.44
738,361,3,440,272,58,31/08/25,39921.2
739,60,3,740,221,91,31/08/25,175868.4
740,219,3,63,236,60,31/08/25,12077.1
741,312,3,409,131,123,31/08/25,171281.02
742,352,3,1472,84,23,31/08/25,295754.24
743,215,3,70,184,35,31/08/25,23868.6
744,24,3,1241,242,105,31/08/25,153176.63
745,164,3,792,181,35,31/08/25,207076.32
746,239,3,1187,212,132,31/08/25,459630.14
747,377,3,1218,299,25,31/08/25,185878.98
748,121,3,195,243,71,31/08/25,31490.55
749,124,3,1292,241,129,31/08/25,393388.16
750,131,3,221,298,74,31/08/25,37945.7
751,264,3,736,63,128,31/08/25,220969.28
752,92,3,365,156,88,31/08/25,68192.95
753,3,3,707,245,46,31/08/25,102140.29
754,172,3,368,166,118,31/08/25,177203.04
755,47,3,1,88,94,31/08/25,154.62
756,253,3,1279,236,55,31/08/25,617795.37
757,160,3,1252,241,122,31/08/25,616785.28
758,338,3,151,53,60,31/08/25,25502.39
759,260,3,15,174,139,31/08/25,5661
760,174,3,851,137,63,31/08/25,25547.02
761,69,3,711,126,39,31/08/25,120557.16
762,213,3,374,278,40,31/08/25,45254
763,162,3,632,234,24,31/08/25,131670.88
764,110,3,348,65,107,31/08/25,28856.16
765,94,3,1366,217,29,31/08/25,146899.64
766,222,3,301,156,81,31/08/25,40475.47
767,327,3,1359,189,146,31/08/25,236031.12
768,212,3,391,84,46,31/08/25,21481.54
769,218,3,331,276,25,31/08/25,43433.82
770,329,3,713,265,137,31/08/25,342617.89
771,141,3,562,161,35,31/08/25,235567.92
772,147,3,1202,290,84,31/08/25,533050.94
773,51,3,1295,284,97,31/08/25,250310.55
774,246,3,432,256,48,31/08/25,96297.12
775,12,3,134,71,142,31/08/25,39180.26
776,151,3,537,201,28,31/08/25,89850.84
777,258,3,1372,83,53,31/08/25,387082.36
778,232,3,851,201,131,31/08/25,421993.88
779,283,3,1444,233,116,31/08/25,504418.08
780,379,3,1025,153,104,31/08/25,504833
781,275,3,122,128,58,31/08/25,9195.14
782,261,3,239,101,41,31/08/25,55326.11
783,226,3,248,228,99,31/08/25,113799.76
784,99,3,1011,235,138,31/08/25,460308.3
785,185,3,1141,196,131,31/08/25,205802.17
786,210,3,1094,261,75,31/08/25,370187.72
787,297,3,976,284,77,31/08/25,382260.16
788,272,3,1238,295,32,31/08/25,383767.62
789,53,3,531,225,43,31/08/25,22386.96
790,400,3,1276,214,135,31/08/25,491094.12
791,325,3,992,233,71,31/08/25,348965.76
792,367,3,212,108,99,31/08/25,57163.68
793,67,3,224,271,49,31/08/25,57473.92
794,386,3,1211,50,147,31/08/25,439798.87
795,281,3,1496,199,75,31/08/25,68516.8
796,1,3,429,239,109,31/08/25,189201.87
797,208,3,502,72,69,31/08/25,218600.92
798,370,3,720,274,149,31/08/25,306972
799,52,3,128,268,141,31/08/25,61472
800,42,3,198,276,60,31/08/25,24645.06
801,319,3,562,116,136,31/08/25,84906.96
802,360,3,1293,50,138,31/08/25,138777.69
803,303,3,550,145,113,31/08/25,153329
804,371,3,177,88,39,31/08/25,11382.87
805,43,3,1353,82,95,31/08/25,537817.5
806,41,3,762,219,109,31/08/25,304746.66
807,228,3,340,130,113,31/08/25,105682.2
808,245,3,241,118,32,31/08/25,74770.25
809,119,3,243,168,23,31/08/25,13581.27
810,126,3,1006,182,51,31/08/25,390690.16
811,220,3,345,117,87,31/08/25,37398
812,326,3,98,129,97,31/08/25,2331.42
813,108,3,919,64,84,31/08/25,400298.02
814,320,3,1200,190,92,31/08/25,531480
815,236,3,633,99,149,31/08/25,78510.99
816,145,3,388,142,64,31/08/25,10456.6
817,390,3,634,171,123,31/08/25,281261.42
818,249,3,1175,65,120,31/08/25,274362.5
819,308,3,1063,97,112,31/08/25,436765.44
820,333,3,376,266,132,31/08/25,4000.64
821,39,3,1378,226,133,31/08/25,304000.58
822,156,3,270,267,104,31/08/25,129724.2
823,240,3,1095,211,45,31/08/25,216656.7
824,136,3,809,74,59,31/08/25,113284.27
825,140,3,1359,228,71,31/08/25,528936.39
826,267,3,1280,101,32,31/08/25,456345.6
827,196,3,172,149,149,31/08/25,16713.24
828,368,3,328,76,68,31/08/25,17485.68
829,134,3,818,155,139,31/08/25,319159.06
830,118,3,106,94,59,31/08/25,4537.86
831,146,3,655,238,110,31/08/25,62375.65
832,21,3,1310,86,39,31/08/25,527969.3
833,194,3,472,97,20,31/08/25,4526.48
834,106,3,183,86,34,31/08/25,69995.67
835,16,3,1066,170,43,31/08/25,305632.86
836,139,3,43,137,90,31/08/25,10200.03
837,315,3,939,94,105,31/08/25,323682.69
838,389,3,533,217,126,31/08/25,50912.16
839,257,3,1398,133,84,31/08/25,82663.74
840,44,3,1152,189,103,31/08/25,321373.44
841,293,3,763,254,32,31/08/25,268881.2
842,289,3,515,101,133,31/08/25,102443.8
843,142,3,342,200,57,31/08/25,105790.86
844,86,3,1273,169,67,31/08/25,236854.38
845,365,3,1049,196,57,31/08/25,402721.59
846,159,3,1028,147,107,31/08/25,281024.36
847,190,3,329,82,21,31/08/25,149060.03
848,254,3,360,231,45,31/08/25,68468.4
849,349,3,255,94,67,31/08/25,100556.7
850,88,3,962,201,47,31/08/25,110225.96
851,247,3,1034,140,104,31/08/25,498863.64
852,284,3,1300,53,127,31/08/25,63986
853,369,3,878,198,130,31/08/25,158803.86
854,129,3,840,210,21,31/08/25,282979.2
855,61,3,795,192,46,31/08/25,264719.1
856,70,3,876,213,68,31/08/25,375567.48
857,241,3,66,72,136,31/08/25,3181.86
858,393,3,1434,230,127,31/08/25,626959.14
859,101,3,470,87,109,31/08/25,107404.4
860,133,3,294,250,82,31/08/25,79185.96
861,10,3,1217,234,74,31/08/25,500393.89
862,348,3,264,297,71,31/08/25,120785.28
863,331,3,824,264,86,31/08/25,17328.72
864,17,3,507,173,59,31/08/25,113405.76
865,8,3,25,55,108,31/08/25,11032.5
866,304,3,575,169,149,31/08/25,171286.75
867,204,3,1286,78,83,31/08/25,137177.62
868,115,3,1341,255,83,31/08/25,311889.78
869,64,3,946,106,24,31/08/25,18248.34
870,223,3,37,274,68,31/08/25,7766.3
871,263,3,800,172,44,31/08/25,57040
872,214,3,932,67,108,31/08/25,143872.84
873,339,3,202,158,23,31/08/25,24763.18
874,6,3,1447,151,82,31/08/25,424462.98
875,98,3,147,243,98,31/08/25,47547.15
876,211,3,1249,259,67,31/08/25,122776.7
877,82,3,855,87,34,31/08/25,110346.3
878,277,3,1471,121,106,31/08/25,490946.25
879,384,3,715,187,138,31/08/25,148598.45
880,363,3,1066,259,124,31/08/25,59312.24
881,358,3,187,240,134,31/08/25,55922.35
882,234,3,580,52,60,31/08/25,261655.4
883,197,3,1032,279,33,31/08/25,268381.92
884,216,3,557,222,118,31/08/25,117571.56
885,314,3,1093,77,107,31/08/25,255445.03
886,181,3,335,262,124,31/08/25,80373.2
887,381,3,933,155,93,31/08/25,58144.56
888,127,3,634,146,103,31/08/25,82255.16
889,205,3,1119,178,41,31/08/25,317952.66
890,138,3,329,145,110,31/08/25,138308.31
891,166,3,702,54,114,31/08/25,330712.2
892,307,3,1004,296,29,31/08/25,450956.64
893,206,3,1140,95,32,31/08/25,128660.4
894,391,3,624,294,79,31/08/25,212659.2
895,372,3,1158,253,35,31/08/25,571658.28
896,298,3,14,153,33,31/08/25,5006.4
897,33,3,16,143,119,31/08/25,1079.68
898,23,3,778,86,78,31/08/25,290279.58
899,104,3,445,181,75,31/08/25,80113.35
900,302,3,305,204,138,31/08/25,35221.4
901,278,3,1162,78,72,31/08/25,482264.86
902,128,3,1464,86,38,31/08/25,438541.2
903,364,3,702,298,74,31/08/25,25693.2
904,351,3,279,84,69,31/08/25,85496.76
905,199,3,721,162,42,31/08/25,236898.97
906,345,3,487,52,72,31/08/25,21466.96
907,26,3,1338,166,38,31/08/25,47927.16
908,96,3,1031,146,21,31/08/25,170393.37
909,29,3,150,112,87,31/08/25,73569
910,337,3,613,173,36,31/08/25,302031.23
911,217,3,709,65,32,31/08/25,54203.05
912,203,3,318,106,110,31/08/25,132046.32
913,13,3,1323,119,80,31/08/25,595680.75
914,187,3,199,87,83,31/08/25,92968.82
915,385,3,470,53,37,31/08/25,5315.7
916,175,3,1460,110,103,31/08/25,271647.6
917,306,3,237,52,113,31/08/25,63340.62
918,388,3,911,151,38,31/08/25,388760.14
919,335,3,1474,142,148,31/08/25,482337.02
920,50,3,351,166,130,31/08/25,27676.35
921,362,3,960,247,142,31/08/25,430329.6
922,269,3,690,261,141,31/08/25,42455.7
923,176,3,422,181,57,31/08/25,82813.28
924,89,3,2,118,129,31/08/25,311.32
925,54,3,937,259,22,31/08/25,135818.15
926,48,3,390,165,48,31/08/25,169607.1
927,231,3,653,125,64,31/08/25,123847.98
928,244,3,967,198,97,31/08/25,212894.72
929,7,3,841,205,44,31/08/25,46995.08
930,270,3,1367,101,112,31/08/25,76141.9
931,35,3,493,117,108,31/08/25,142979.86
932,184,3,202,85,89,31/08/25,21741.26
933,81,3,1147,149,110,31/08/25,428817.42
934,285,3,945,146,37,31/08/25,469201.95
935,157,3,216,163,95,31/08/25,48796.56
936,125,3,1454,244,117,31/08/25,185574.02
937,144,3,892,169,106,31/08/25,116459.52
938,148,3,53,104,114,31/08/25,5278.8
939,45,3,808,196,58,31/08/25,104587.52
940,49,3,1491,118,56,31/08/25,720033.72
941,117,3,275,293,57,31/08/25,34496
942,170,3,322,250,48,31/08/25,138923.68
943,255,3,1428,147,37,31/08/25,89178.6
944,173,3,1325,171,62,31/08/25,583185.5
945,279,3,1071,150,118,31/08/25,58144.59
946,158,3,1428,139,89,31/08/25,129176.88
947,292,3,628,199,97,31/08/25,84641.84
948,15,3,865,251,39,31/08/25,179184.75
949,132,3,957,224,79,31/08/25,212119.05
950,78,3,1306,158,130,31/08/25,589136.6
951,324,3,728,83,92,31/08/25,340653.04
952,250,3,1330,145,36,31/08/25,423605
953,150,3,261,84,144,31/08/25,95241.51
954,202,3,676,208,85,31/08/25,255933.6
955,252,3,583,234,55,31/08/25,224822.29
956,233,3,1119,178,106,31/08/25,100519.77
957,287,3,833,192,60,31/08/25,314424.18
958,105,3,199,165,90,31/08/25,57922.93
959,394,3,54,93,52,31/08/25,18011.16
960,165,3,845,64,120,31/08/25,109047.25
961,193,3,1378,151,76,31/08/25,291929.3
962,54,4,1388,110,100,31/08/25,201190.6
963,57,4,516,54,114,31/08/25,140501.64
964,325,4,1376,247,85,31/08/25,484049.28
965,302,4,116,204,137,31/08/25,13395.68
966,5,4,793,197,131,31/08/25,177402.03
967,350,4,753,50,26,31/08/25,213498.09
968,86,4,118,216,93,31/08/25,21955.08
969,260,4,1389,193,93,31/08/25,524208.6
970,200,4,895,291,93,31/08/25,56492.4
971,383,4,690,299,79,31/08/25,42393.6
972,145,4,1050,99,64,31/08/25,28297.5
973,277,4,187,285,33,31/08/25,62411.25
974,117,4,316,298,94,31/08/25,39639.04
975,392,4,427,296,48,31/08/25,189741.72
976,310,4,2,257,92,31/08/25,114.6
977,77,4,1318,112,74,31/08/25,452271.7
978,330,4,702,140,124,31/08/25,208164.06
979,380,4,871,244,148,31/08/25,114641.02
980,139,4,1231,73,65,31/08/25,292005.51
981,105,4,1024,283,58,31/08/25,298055.68
982,238,4,1458,157,29,31/08/25,28664.28
983,288,4,1470,66,71,31/08/25,410027.1
984,281,4,406,209,28,31/08/25,18594.8
985,123,4,1461,220,29,31/08/25,436941.27
986,195,4,215,106,83,31/08/25,91648.05
987,321,4,1414,204,22,31/08/25,388199.56
988,143,4,1099,217,56,31/08/25,301477.68
989,72,4,286,268,137,31/08/25,103706.46
990,266,4,133,173,145,31/08/25,9653.14
991,305,4,491,232,87,31/08/25,59082.03
992,134,4,50,219,128,31/08/25,19508.5
993,236,4,49,227,36,31/08/25,6077.47
994,167,4,562,110,94,31/08/25,25408.02
995,241,4,1212,114,86,31/08/25,58430.52
996,74,4,667,143,57,31/08/25,211719.14
997,319,4,323,200,27,31/08/25,48798.84
998,16,4,449,136,101,31/08/25,128732.79
999,164,4,1033,250,67,31/08/25,270088.18
1000,65,4,978,158,27,31/08/25,485254.26
1001,175,4,1254,81,26,31/08/25,233319.24
1002,178,4,522,92,53,31/08/25,13013.46
1003,71,4,796,109,65,31/08/25,384141.64
1004,307,4,909,268,120,31/08/25,408286.44
1005,246,4,1153,108,130,31/08/25,257015.23
1006,289,4,612,189,116,31/08/25,121739.04
1007,294,4,1425,192,123,31/08/25,385476.75
1008,264,4,648,77,140,31/08/25,194549.04
1009,118,4,436,170,32,31/08/25,18665.16
1010,394,4,1277,203,81,31/08/25,425930.58
1011,287,4,101,88,28,31/08/25,38123.46
1012,62,4,1345,229,142,31/08/25,555942.3
1013,39,4,983,97,22,31/08/25,216859.63
1014,44,4,1500,252,35,31/08/25,418455
1015,23,4,844,149,125,31/08/25,314904.84
1016,353,4,1428,89,51,31/08/25,226937.76
1017,249,4,537,215,119,31/08/25,125389.5
1018,121,4,743,225,37,31/08/25,119987.07
1019,251,4,1071,258,35,31/08/25,217841.4
1020,360,4,397,158,108,31/08/25,42610.01
1021,160,4,148,281,62,31/08/25,72910.72
1022,12,4,133,208,46,31/08/25,38887.87
1023,235,4,788,62,49,31/08/25,366215.12
1024,147,4,373,216,113,31/08/25,165414.31
1025,218,4,10,167,137,31/08/25,1312.2
1026,230,4,460,212,41,31/08/25,211337.8
1027,189,4,1324,111,50,31/08/25,184314.04
1028,311,4,1284,106,81,31/08/25,174855.12
1029,155,4,1461,235,22,31/08/25,276348.15
1030,376,4,578,238,92,31/08/25,201311.62
1031,349,4,242,236,72,31/08/25,95430.28
1032,58,4,1230,281,136,31/08/25,145533.6
1033,184,4,63,204,104,31/08/25,6780.69
1034,201,4,314,118,112,31/08/25,155263.58
1035,98,4,522,95,117,31/08/25,168840.9
1036,83,4,874,209,104,31/08/25,255111.86
1037,106,4,201,51,50,31/08/25,76880.49
1038,49,4,341,111,92,31/08/25,164675.72
1039,395,4,506,219,145,31/08/25,215141.08
1040,306,4,1298,51,122,31/08/25,346903.48
1041,108,4,701,126,31,31/08/25,305341.58
1042,47,4,1075,56,52,31/08/25,166216.5
1043,340,4,1315,141,86,31/08/25,63619.7
1044,211,4,307,85,150,31/08/25,30178.1
1045,239,4,1126,139,55,31/08/25,436009.72
1046,41,4,1120,87,96,31/08/25,447921.6
1047,370,4,857,183,69,31/08/25,365381.95
1048,131,4,99,138,37,31/08/25,16998.3
1049,192,4,1260,240,29,31/08/25,206614.8
1050,93,4,1129,72,126,31/08/25,363029.95
1051,180,4,1291,222,96,31/08/25,366192.15
1052,324,4,1003,95,103,31/08/25,469333.79
1053,177,4,2,61,121,31/08/25,399.96
1054,64,4,771,67,71,31/08/25,14872.59
1055,165,4,740,217,110,31/08/25,95497
1056,91,4,321,86,98,31/08/25,99429.75
1057,81,4,1347,195,37,31/08/25,503589.42
1058,119,4,1491,287,56,31/08/25,83331.99
1059,66,4,659,225,30,31/08/25,233404.62
1060,20,4,320,151,123,31/08/25,111904
1061,334,4,34,191,65,31/08/25,12499.42
1062,262,4,593,82,88,31/08/25,36493.22
1063,170,4,797,205,32,31/08/25,343857.68
1064,11,4,996,286,72,31/08/25,178104.72
1065,95,4,33,251,99,31/08/25,8989.53
1066,141,4,584,169,63,31/08/25,244789.44
1067,248,4,1153,240,41,31/08/25,471761.48
1068,391,4,663,266,42,31/08/25,225950.4
1069,187,4,1380,113,73,31/08/25,644708.4
1070,4,4,1325,228,109,31/08/25,67164.25
1071,25,4,223,173,32,31/08/25,17764.18
1072,263,4,832,121,120,31/08/25,59321.6
1073,156,4,1327,172,82,31/08/25,637570.42
1074,308,4,574,240,86,31/08/25,235845.12
1075,232,4,1483,126,125,31/08/25,735390.04
1076,90,4,1177,207,149,31/08/25,559004.38
1077,40,4,807,65,66,31/08/25,231673.56
1078,234,4,652,150,105,31/08/25,294136.76
1079,3,4,1010,126,132,31/08/25,145914.7
1080,362,4,538,191,31,31/08/25,241163.88
1081,152,4,1212,239,139,31/08/25,31475.64
1082,197,4,567,120,126,31/08/25,147454.02
1083,169,4,724,261,46,31/08/25,29770.88
1084,198,4,270,97,44,31/08/25,36204.3
1085,389,4,603,191,95,31/08/25,57598.56
1086,128,4,394,279,95,31/08/25,118022.7
1087,102,4,818,278,133,31/08/25,273400.14
1088,286,4,847,261,65,31/08/25,93559.62
1089,92,4,1173,226,23,31/08/25,219151.59
1090,227,4,390,72,46,31/08/25,28493.4
1091,314,4,384,111,97,31/08/25,89744.64
1092,250,4,894,199,82,31/08/25,284739
1093,116,4,502,84,21,31/08/25,103155.98
1094,351,4,862,106,37,31/08/25,264151.28
1095,159,4,191,199,100,31/08/25,52213.67
1096,341,4,51,83,50,31/08/25,21556.17
1097,27,4,961,90,110,31/08/25,7611.12
1098,109,4,72,121,31,31/08/25,15323.04
1099,52,4,1176,76,99,31/08/25,564774
1100,157,4,1092,56,84,31/08/25,246693.72
1101,279,4,330,232,35,31/08/25,17915.7
1102,377,4,1218,287,49,31/08/25,185878.98
1103,300,4,1497,131,32,31/08/25,643784.85
1104,193,4,386,84,90,31/08/25,81774.1
1105,73,4,1409,176,147,31/08/25,63066.84
1106,317,4,760,129,84,31/08/25,66994
1107,183,4,59,221,26,31/08/25,4717.64
1108,256,4,447,102,137,31/08/25,23834.04
1109,53,4,1055,195,143,31/08/25,44478.8
1110,301,4,505,66,49,31/08/25,82966.45
1111,344,4,628,265,75,31/08/25,22099.32
1112,247,4,10,148,27,31/08/25,4824.6
1113,364,4,747,226,98,31/08/25,27340.2
1114,387,4,157,224,142,31/08/25,68718.9
1115,222,4,957,227,109,31/08/25,128687.79
