OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,OrderStatus,OrderValue,Priority,SalesRepID
392,1076,27/07/23,08/08/23,02/08/23,Shipped,6433.24,Low,50
393,129,21/04/24,08/05/24,,Processing,47326.3,High,23
394,721,05/05/23,26/05/23,07/05/23,Delivered,10793.37,Medium,84
395,695,24/05/22,17/06/22,29/05/22,Delivered,9574.19,High,59
396,287,15/11/22,08/12/22,,Processing,5058.1,Medium,36
397,621,14/11/23,10/12/23,21/11/23,Delivered,3368.12,Medium,51
398,991,26/10/24,29/10/24,,Pending,41188.87,High,49
399,370,13/02/22,01/03/22,18/02/22,Delivered,62136.74,Medium,74
400,1077,20/02/24,14/03/24,25/02/24,Delivered,25334.65,High,34
401,664,18/01/24,23/01/24,24/01/24,Delivered,38701.76,Low,76
402,1198,19/09/22,08/10/22,22/09/22,Delivered,1761.44,Medium,80
403,139,27/12/24,23/01/25,31/12/24,Delivered,2649.44,Medium,6
404,326,27/10/23,28/10/23,03/11/23,Delivered,20376.01,High,30
405,218,15/11/24,19/11/24,21/11/24,Delivered,3399.41,Low,64
406,976,13/09/23,13/10/23,,Cancelled,1648.91,High,42
407,475,24/12/24,18/01/25,,Processing,6963.57,High,99
408,485,17/04/22,13/05/22,23/04/22,Delivered,33800.26,Medium,14
409,787,17/01/22,15/02/22,19/01/22,Delivered,10969.12,Low,97
410,132,19/04/24,03/05/24,,Processing,18689.32,Low,8
411,235,05/12/22,25/12/22,08/12/22,Delivered,24655.42,Low,5
412,150,07/08/24,04/09/24,13/08/24,Shipped,7066.57,Low,57
413,61,23/05/24,17/06/24,26/05/24,Delivered,10388.25,High,23
414,921,07/09/24,18/09/24,08/09/24,Shipped,15870.33,Low,49
415,1176,01/07/23,06/07/23,07/07/23,Delivered,10891.35,Medium,72
416,518,14/05/23,21/05/23,16/05/23,Shipped,13388.2,Medium,63
417,586,05/07/22,20/07/22,,Processing,15411.57,Low,29
418,332,20/11/22,27/11/22,26/11/22,Delivered,3817.55,Medium,56
419,394,16/03/22,12/04/22,21/03/22,Delivered,9684.6,Low,12
420,198,24/09/23,13/10/23,25/09/23,Delivered,10963.62,Medium,27
421,288,22/01/23,24/01/23,,Pending,5647.21,Medium,1
422,836,19/03/22,31/03/22,,Processing,35665.92,Critical,73
423,148,18/02/24,07/03/24,,Processing,15363.92,Medium,44
424,1082,20/05/23,26/05/23,,Processing,673.25,Critical,64
425,425,15/12/24,22/12/24,22/12/24,Delivered,36801.98,Medium,74
426,971,07/12/24,03/01/25,,Processing,22893.8,Medium,65
427,1145,15/04/24,27/04/24,18/04/24,Shipped,3095.96,High,18
428,899,30/04/23,26/05/23,01/05/23,Shipped,10417.57,Low,55
429,771,08/10/24,29/10/24,,Pending,19491.78,Medium,10
430,261,26/10/24,14/11/24,27/10/24,Delivered,15390.72,Low,67
431,242,29/11/24,09/12/24,30/11/24,Delivered,24222.81,Medium,64
432,1108,19/06/23,27/06/23,20/06/23,Delivered,7869.18,Medium,43
433,594,03/02/23,04/02/23,05/02/23,Delivered,9600.48,Medium,33
434,733,10/11/22,23/11/22,,Processing,3979.57,Low,9
435,324,24/03/23,21/04/23,31/03/23,Delivered,20714,High,37
436,1179,10/11/23,13/11/23,15/11/23,Shipped,19881,Low,31
437,1025,16/01/24,13/02/24,21/01/24,Delivered,26696.27,Medium,40
438,117,28/04/23,11/05/23,,Pending,17061.95,Low,70
439,1194,16/07/23,08/08/23,17/07/23,Delivered,10805.52,Medium,61
440,539,15/11/23,15/12/23,,Pending,48344.44,Low,84
441,693,10/12/22,11/12/22,11/12/22,Shipped,13728.2,Medium,54
442,411,02/04/22,11/04/22,,Pending,9961.63,Low,43
443,122,29/03/23,27/04/23,05/04/23,Delivered,17843.27,Low,18
444,676,08/05/23,15/05/23,13/05/23,Delivered,19727.05,Low,97
445,128,18/08/24,09/09/24,,Processing,16147.62,Low,31
446,1155,21/12/24,06/01/25,22/12/24,Delivered,20448.63,High,79
447,73,16/02/22,11/03/22,23/02/22,Delivered,7982.07,Low,45
448,166,06/12/24,09/12/24,10/12/24,Delivered,17826.62,Low,71
449,555,04/03/22,20/03/22,06/03/22,Shipped,35838.74,High,93
450,214,15/05/24,17/05/24,,Pending,42388.8,Low,5
451,462,06/02/24,22/02/24,11/02/24,Shipped,659.9,Low,84
452,884,07/09/23,19/09/23,,Processing,16722.85,Medium,62
453,467,19/06/22,29/06/22,26/06/22,Delivered,18509.19,High,3
454,54,26/04/22,26/05/22,27/04/22,Delivered,12174.66,Low,100
455,402,16/02/23,14/03/23,23/02/23,Shipped,1208.61,Low,69
456,777,17/09/23,07/10/23,24/09/23,Delivered,18085.84,Low,88
457,38,23/07/24,14/08/24,29/07/24,Delivered,3516.93,Medium,71
458,793,02/09/22,18/09/22,03/09/22,Delivered,5124.01,Medium,99
459,257,15/08/24,28/08/24,21/08/24,Shipped,9973.03,High,56
460,1126,03/01/24,26/01/24,07/01/24,Delivered,4172.26,Low,18
461,242,18/01/23,22/01/23,22/01/23,Delivered,4422.45,Medium,79
462,721,28/05/23,26/06/23,31/05/23,Delivered,3959.08,High,25
463,119,09/08/23,20/08/23,13/08/23,Delivered,27130.33,Low,31
464,21,15/06/24,23/06/24,16/06/24,Shipped,10133.64,Medium,30
465,1099,30/04/22,14/05/22,06/05/22,Delivered,2488.93,Low,73
466,31,17/07/22,19/07/22,,Processing,29446.73,High,93
467,117,29/04/22,07/05/22,,Cancelled,26349.28,Medium,10
468,260,16/11/24,18/11/24,,Processing,20501.96,Low,57
469,579,11/03/23,17/03/23,,Pending,9347.99,High,6
470,717,20/04/23,01/05/23,,Processing,9980.26,Medium,78
471,599,16/03/23,06/04/23,18/03/23,Shipped,5359.81,Medium,17
472,981,12/03/22,01/04/22,16/03/22,Delivered,26943.95,High,85
473,158,10/01/23,14/01/23,16/01/23,Shipped,8712.94,Low,10
474,1114,24/10/23,02/11/23,,Processing,27541.94,High,27
475,732,21/08/22,06/09/22,27/08/22,Delivered,6476.44,Medium,29
476,620,22/03/24,06/04/24,28/03/24,Delivered,35681.82,Medium,47
477,1130,06/05/22,31/05/22,,Processing,1377.71,High,38
478,501,13/05/23,10/06/23,19/05/23,Delivered,16849.48,Low,68
479,654,20/08/23,18/09/23,23/08/23,Delivered,3050.52,Low,90
480,1032,04/11/24,22/11/24,,Processing,16159.53,Medium,14
481,710,09/06/22,11/06/22,,Processing,1375.01,Medium,53
482,996,22/08/22,14/09/22,27/08/22,Shipped,7214.74,Low,36
483,281,15/09/23,18/09/23,17/09/23,Shipped,14735.64,Low,67
484,1133,17/12/24,25/12/24,20/12/24,Delivered,23594.86,Low,27
485,291,27/04/24,01/05/24,30/04/24,Delivered,5167.54,Medium,5
486,902,10/03/22,18/03/22,16/03/22,Delivered,14542.59,High,84
487,234,04/06/24,29/06/24,08/06/24,Delivered,13102.86,Low,3
488,70,14/05/24,30/05/24,,Pending,33664.68,Low,35
489,787,07/12/24,16/12/24,12/12/24,Delivered,22743.8,Low,39
490,123,22/08/22,18/09/22,23/08/22,Delivered,30221.35,Medium,36
491,787,20/08/22,17/09/22,25/08/22,Shipped,7326.84,High,64
492,784,26/01/22,27/01/22,,Processing,933.16,Low,50
493,460,10/04/24,25/04/24,11/04/24,Delivered,6016.45,Medium,27
494,883,09/04/23,22/04/23,11/04/23,Delivered,484.13,Medium,69
495,625,04/10/22,06/10/22,10/10/22,Shipped,2470.93,High,5
496,713,12/07/22,30/07/22,19/07/22,Delivered,5834.57,Medium,4
497,689,05/06/22,05/07/22,10/06/22,Shipped,6363.52,Medium,34
498,444,27/10/22,22/11/22,03/11/22,Shipped,919.69,Low,97
499,889,31/03/22,01/04/22,03/04/22,Delivered,9576.97,Low,55
500,117,14/08/24,09/09/24,,Cancelled,6047.29,Medium,14
501,795,10/05/23,28/05/23,,Processing,20237.95,Medium,93
502,589,05/04/23,05/05/23,11/04/23,Delivered,22975.69,Medium,69
503,1173,23/08/22,07/09/22,27/08/22,Delivered,6380.95,Medium,93
504,1063,04/09/24,23/09/24,11/09/24,Delivered,15883.97,High,34
505,958,21/07/22,27/07/22,25/07/22,Shipped,1517.18,Medium,96
506,271,28/02/22,30/03/22,02/03/22,Shipped,2664.44,Critical,2
507,562,06/09/24,15/09/24,13/09/24,Delivered,14981.61,Low,11
508,1112,15/04/23,23/04/23,22/04/23,Delivered,24514.43,High,38
509,1170,20/11/24,01/12/24,,Processing,32210.1,Medium,51
510,562,22/11/22,24/11/22,27/11/22,Delivered,2811.25,Low,47
511,514,06/08/22,15/08/22,12/08/22,Delivered,6710.11,Low,84
512,26,28/10/24,23/11/24,04/11/24,Delivered,440.79,Critical,16
513,658,12/06/23,22/06/23,17/06/23,Delivered,12113.39,Medium,34
514,909,10/08/23,07/09/23,12/08/23,Delivered,7697.68,High,60
515,19,08/05/24,09/05/24,12/05/24,Shipped,13261.39,High,60
516,735,23/11/24,25/11/24,,Pending,16129.51,Medium,62
517,1140,24/04/23,15/05/23,01/05/23,Shipped,12758.31,Low,28
518,120,26/09/24,10/10/24,,Processing,15898.61,Medium,75
519,1130,17/09/23,20/09/23,20/09/23,Shipped,8336.93,Medium,41
520,903,20/06/24,23/06/24,,Processing,14796.54,Low,24
521,566,07/09/23,16/09/23,14/09/23,Delivered,9698.3,High,34
522,261,05/09/24,03/10/24,09/09/24,Shipped,19975.99,Medium,30
523,301,06/08/22,27/08/22,08/08/22,Delivered,14880.4,Medium,80
524,477,02/03/24,23/03/24,03/03/24,Shipped,13781.85,Low,15
525,378,26/09/23,17/10/23,27/09/23,Delivered,21364.33,Low,88
526,902,08/06/22,25/06/22,15/06/22,Delivered,18643.98,Medium,75
527,1134,29/12/23,09/01/24,30/12/23,Delivered,19277.82,High,92
528,125,20/06/24,28/06/24,,Cancelled,18685.86,Low,92
529,34,15/03/24,24/03/24,18/03/24,Delivered,5007.75,Medium,87
530,724,22/06/24,20/07/24,29/06/24,Delivered,436.62,Medium,70
531,481,13/03/24,05/04/24,14/03/24,Delivered,4107.99,Critical,45
532,1039,16/01/22,20/01/22,17/01/22,Delivered,16110.62,Medium,57
533,159,08/09/24,12/09/24,13/09/24,Delivered,13716.21,Medium,31
534,1169,19/10/24,26/10/24,22/10/24,Shipped,7481.23,Low,48
535,852,01/07/23,28/07/23,08/07/23,Shipped,35850.49,Low,10
536,580,13/12/22,03/01/23,17/12/22,Shipped,2713.09,Low,19
537,669,17/05/24,18/05/24,,Pending,17552.58,Low,78
538,738,08/01/24,03/02/24,,Cancelled,7974.15,Medium,43
539,768,15/10/22,29/10/22,21/10/22,Shipped,13669.18,Medium,61
540,64,01/03/24,11/03/24,06/03/24,Shipped,5486.42,High,21
541,596,18/12/24,30/12/24,19/12/24,Delivered,2389.12,Low,20
542,53,29/10/24,28/11/24,03/11/24,Delivered,13370.63,High,14
543,642,27/07/24,16/08/24,29/07/24,Delivered,3499.79,Medium,66
544,1041,26/11/23,19/12/23,03/12/23,Delivered,16075.7,Low,75
545,705,01/12/23,24/12/23,,Cancelled,17820.77,Low,28
546,1194,26/09/23,09/10/23,03/10/23,Delivered,40140.94,Medium,5
547,308,09/02/22,03/03/22,15/02/22,Delivered,31593.53,Medium,49
548,161,27/03/24,21/04/24,02/04/24,Shipped,25443.33,Low,10
549,1158,25/07/22,24/08/22,27/07/22,Shipped,15531.71,Low,65
550,1123,02/02/24,21/02/24,08/02/24,Delivered,34261.55,Low,94
551,1104,27/04/24,11/05/24,,Processing,4191.39,Critical,94
552,1081,21/10/23,25/10/23,28/10/23,Delivered,5242.28,High,7
553,968,25/08/22,14/09/22,,Cancelled,26859.72,Low,85
554,904,18/08/22,04/09/22,23/08/22,Shipped,7731.46,High,41
555,1179,29/07/22,07/08/22,31/07/22,Delivered,7128.48,Low,38
556,674,15/01/24,14/02/24,17/01/24,Delivered,15044.33,Low,32
557,742,11/11/24,07/12/24,18/11/24,Shipped,24708.89,Medium,30
558,237,10/02/23,25/02/23,13/02/23,Delivered,6881.99,Medium,89
559,912,03/02/23,11/02/23,,Processing,2707.97,High,94
560,742,27/11/22,26/12/22,01/12/22,Shipped,26712.49,Low,11
561,1036,03/12/22,15/12/22,08/12/22,Delivered,13384.25,Critical,10
562,992,15/06/24,15/07/24,18/06/24,Delivered,10341.6,High,78
563,858,17/05/22,25/05/22,21/05/22,Delivered,14107.67,Medium,30
564,257,01/07/23,20/07/23,,Processing,14174.2,Medium,69
565,835,29/12/24,06/01/25,05/01/25,Shipped,23467.39,Low,87
566,283,30/03/23,18/04/23,05/04/23,Delivered,880.29,Medium,78
567,588,21/01/23,30/01/23,,Processing,14900.7,Low,44
568,167,25/06/24,06/07/24,26/06/24,Delivered,38289.37,Low,53
569,304,12/04/23,26/04/23,17/04/23,Delivered,11038.1,Medium,74
570,406,02/12/24,18/12/24,08/12/24,Delivered,1989.02,Medium,24
571,32,03/01/23,01/02/23,07/01/23,Delivered,1163.81,Low,22
572,540,11/10/24,15/10/24,15/10/24,Delivered,2987.87,Medium,98
573,963,18/05/23,05/06/23,24/05/23,Shipped,14799.48,High,96
574,70,13/02/23,17/02/23,15/02/23,Delivered,2858.12,Medium,56
575,342,29/08/23,30/08/23,04/09/23,Delivered,9802.12,High,10
576,1085,28/06/22,03/07/22,03/07/22,Delivered,1371.06,High,50
577,726,23/04/23,22/05/23,27/04/23,Delivered,4696.23,Medium,17
578,1141,09/11/22,22/11/22,15/11/22,Delivered,11060.59,High,31
579,601,24/12/23,16/01/24,,Processing,14504.09,High,16
580,690,15/01/24,26/01/24,22/01/24,Delivered,9572.22,Low,76
581,221,26/11/23,16/12/23,01/12/23,Delivered,17492.47,Low,93
582,727,08/02/24,10/02/24,09/02/24,Shipped,15452.98,Medium,58
583,838,24/10/24,23/11/24,,Processing,6390.35,High,81
584,893,18/09/24,03/10/24,24/09/24,Delivered,269.03,Medium,38
585,978,19/04/22,14/05/22,,Pending,24214.97,Low,90
586,376,06/04/22,11/04/22,12/04/22,Delivered,10759.68,Critical,93
587,1044,05/07/24,30/07/24,10/07/24,Delivered,8570.91,Low,11
588,758,09/04/22,14/04/22,10/04/22,Delivered,12311.93,Medium,87
589,777,18/01/22,08/02/22,22/01/22,Delivered,15633.52,Low,42
590,1042,18/10/24,02/11/24,20/10/24,Delivered,7209.26,Medium,93
591,573,24/04/22,13/05/22,,Cancelled,24105.05,Low,99
592,609,01/04/24,05/04/24,03/04/24,Delivered,15645.95,High,64
593,99,15/11/23,26/11/23,,Processing,5946.07,High,73
594,1188,20/08/23,06/09/23,25/08/23,Delivered,16141.1,Low,66
595,585,25/11/23,23/12/23,29/11/23,Shipped,21403.1,Medium,42
596,653,06/07/23,19/07/23,,Processing,27653.57,Medium,97
597,86,01/06/24,07/06/24,03/06/24,Shipped,2682.45,Medium,95
598,432,02/01/24,31/01/24,,Pending,8765.56,High,56
599,570,21/07/24,07/08/24,,Cancelled,23393.95,Critical,74
600,644,20/08/22,18/09/22,25/08/22,Delivered,16942.57,Low,13
601,340,30/04/24,12/05/24,03/05/24,Delivered,13183.78,Low,16
602,561,27/08/23,06/09/23,,Pending,11748.57,Low,63
603,347,06/05/22,21/05/22,08/05/22,Delivered,14250.69,High,37
604,218,26/07/24,25/08/24,29/07/24,Delivered,1971.88,Medium,30
605,289,06/11/24,28/11/24,09/11/24,Shipped,45373.19,Critical,13
606,1042,19/01/23,26/01/23,24/01/23,Delivered,3704.06,Medium,97
607,57,19/05/24,25/05/24,,Processing,21843.15,High,77
608,1106,24/05/23,22/06/23,25/05/23,Delivered,22174.99,Low,69
609,400,21/09/24,17/10/24,,Processing,32219.92,Medium,1
610,53,08/12/23,24/12/23,15/12/23,Delivered,22248.59,Low,48
611,578,09/05/24,16/05/24,,Cancelled,13675.57,Low,74
612,912,10/03/23,24/03/23,16/03/23,Delivered,14987.77,High,67
613,930,25/10/24,30/10/24,01/11/24,Delivered,2839.28,Medium,38
614,246,06/05/24,05/06/24,07/05/24,Shipped,27037.71,Low,57
615,886,10/07/23,08/08/23,,Cancelled,3217.38,Medium,64
616,281,21/10/22,30/10/22,22/10/22,Delivered,16053.33,Low,36
617,239,23/12/23,16/01/24,29/12/23,Shipped,57882.41,Low,46
618,456,03/12/22,29/12/22,04/12/22,Delivered,36596.67,Low,94
619,321,15/09/24,18/09/24,18/09/24,Delivered,7700.72,Medium,65
620,566,22/09/24,03/10/24,,Cancelled,12794.22,Low,59
621,1051,08/01/24,29/01/24,14/01/24,Delivered,18396.56,High,87
622,645,05/01/22,30/01/22,06/01/22,Delivered,28552.88,High,5
623,1068,22/09/24,06/10/24,23/09/24,Delivered,10700.09,Medium,41
624,1144,05/02/22,12/02/22,,Processing,23421.33,Low,85
625,73,29/01/22,25/02/22,04/02/22,Delivered,4814.9,Medium,82
626,504,15/05/24,05/06/24,16/05/24,Delivered,28914.52,Medium,18
627,771,09/07/24,28/07/24,,Processing,41007.06,Low,29
628,544,23/07/23,14/08/23,25/07/23,Delivered,16586.3,Medium,61
629,384,22/03/24,27/03/24,26/03/24,Shipped,4249.71,Medium,94
630,579,14/12/22,30/12/22,,Processing,10567.96,Medium,17
631,182,06/07/22,13/07/22,12/07/22,Shipped,8346.36,High,67
632,439,19/09/23,17/10/23,25/09/23,Shipped,19322.1,Medium,1
633,138,16/04/23,30/04/23,,Pending,20700.62,Low,63
634,428,01/09/23,19/09/23,06/09/23,Shipped,12563.82,Medium,91
635,857,05/03/23,11/03/23,06/03/23,Delivered,19126.25,Low,89
636,779,06/11/23,15/11/23,11/11/23,Delivered,27339.48,High,81
637,715,07/03/23,26/03/23,09/03/23,Delivered,14898.09,Low,62
638,369,26/02/22,15/03/22,04/03/22,Delivered,5438.28,Low,39
639,599,17/10/24,13/11/24,19/10/24,Shipped,24463.94,Critical,86
640,1004,15/04/23,01/05/23,,Processing,12233.77,Medium,81
641,732,25/10/24,07/11/24,30/10/24,Delivered,53711.49,Medium,70
642,198,04/03/23,20/03/23,07/03/23,Delivered,6418.42,Low,29
643,589,08/03/24,12/03/24,15/03/24,Shipped,32879.27,Medium,54
644,667,18/03/23,02/04/23,,Processing,35672.77,Low,32
645,871,15/12/22,06/01/23,,Pending,22856.72,Low,15
646,654,23/06/22,29/06/22,27/06/22,Shipped,10685.54,Low,85
647,816,10/09/22,14/09/22,13/09/22,Delivered,2402.3,Medium,91
648,991,17/02/24,22/02/24,24/02/24,Delivered,6631.46,Low,63
649,844,19/05/22,08/06/22,,Processing,3602.03,Low,88
650,596,10/05/22,18/05/22,11/05/22,Delivered,16347.96,Medium,35
651,441,24/09/23,11/10/23,,Pending,28704.24,High,53
652,1152,06/03/23,08/03/23,,Processing,17254.7,Medium,99
653,651,14/04/24,25/04/24,17/04/24,Delivered,34537.49,High,53
654,906,30/09/24,13/10/24,07/10/24,Delivered,25817.68,High,55
655,112,05/07/24,18/07/24,08/07/24,Shipped,14260.99,High,35
656,449,24/06/22,10/07/22,,Processing,6315.22,High,44
657,94,20/12/22,10/01/23,27/12/22,Delivered,1779.83,High,40
658,454,13/04/22,28/04/22,17/04/22,Delivered,7571.92,Medium,74
659,1098,29/01/22,27/02/22,31/01/22,Delivered,46609.3,Medium,27
660,226,13/01/22,07/02/22,,Processing,11072.98,Low,79
661,265,23/04/24,13/05/24,26/04/24,Shipped,17622.3,Low,78
662,44,17/06/22,05/07/22,18/06/22,Delivered,22731.42,Low,49
663,683,08/11/23,11/11/23,,Cancelled,1925.25,Low,46
664,1133,19/08/23,13/09/23,,Processing,15222.71,High,9
665,1063,30/11/24,21/12/24,01/12/24,Delivered,14131.44,Medium,27
666,407,19/09/23,01/10/23,24/09/23,Delivered,17596.4,Medium,21
667,811,28/01/22,24/02/22,02/02/22,Shipped,2036.39,Critical,92
668,595,14/03/24,22/03/24,,Cancelled,32556.04,Medium,21
669,766,12/12/24,11/01/25,,Processing,20589.24,Medium,43
670,442,26/11/23,10/12/23,,Processing,32293.73,Low,71
671,28,01/05/24,25/05/24,03/05/24,Shipped,27924.01,Medium,5
672,1079,24/07/22,21/08/22,25/07/22,Delivered,19533.7,Medium,14
673,994,16/12/23,02/01/24,20/12/23,Delivered,12263.84,Medium,6
674,618,31/08/22,06/09/22,03/09/22,Shipped,70.72,Low,4
675,507,01/08/22,09/08/22,,Cancelled,16678.16,Low,5
676,254,09/07/24,18/07/24,15/07/24,Delivered,4908.06,Medium,49
677,269,06/03/24,27/03/24,10/03/24,Delivered,14292.57,Medium,95
678,174,02/06/24,01/07/24,05/06/24,Delivered,18895.92,High,10
679,851,19/02/23,22/02/23,24/02/23,Delivered,2600.62,Medium,3
680,1110,13/10/22,14/10/22,19/10/22,Shipped,7073.76,Medium,78
681,196,26/02/22,28/03/22,28/02/22,Delivered,10724.34,Low,95
682,802,01/04/22,20/04/22,08/04/22,Delivered,20596.45,Medium,25
683,640,07/06/22,04/07/22,12/06/22,Delivered,34318.59,Low,42
684,48,26/01/22,09/02/22,31/01/22,Delivered,678.01,High,39
685,940,14/12/24,23/12/24,,Processing,12315.91,Low,26
686,542,07/08/24,11/08/24,,Cancelled,9797.77,Low,84
687,772,02/05/22,21/05/22,06/05/22,Delivered,17275.82,Medium,38
688,456,12/10/24,26/10/24,13/10/24,Shipped,7304.89,High,53
689,990,15/05/22,02/06/22,18/05/22,Delivered,11887.48,Medium,37
690,1093,05/06/22,05/07/22,11/06/22,Shipped,24726.86,Medium,65
691,784,14/10/22,22/10/22,,Processing,27047.99,Low,3
692,807,17/07/22,02/08/22,,Cancelled,38838.33,Low,48
693,222,26/03/22,20/04/22,31/03/22,Delivered,23166.43,Low,58
694,51,13/07/24,21/07/24,18/07/24,Delivered,33717.86,Low,51
695,476,26/09/24,21/10/24,,Cancelled,55983.93,Medium,58
696,1154,16/08/22,28/08/22,20/08/22,Shipped,9650.76,Low,14
697,637,21/04/22,12/05/22,,Processing,27476.87,Medium,43
698,172,21/05/24,26/05/24,28/05/24,Shipped,9407.83,High,13
699,426,30/03/23,17/04/23,01/04/23,Delivered,30098.2,Low,63
700,172,17/06/23,06/07/23,19/06/23,Delivered,18320.67,Medium,19
701,970,17/11/23,30/11/23,,Processing,18265.54,Low,67
702,1161,19/08/22,12/09/22,,Pending,14559.56,Medium,98
703,1011,05/04/23,13/04/23,06/04/23,Delivered,21372.04,Medium,33
704,692,01/09/24,15/09/24,04/09/24,Delivered,13604.89,High,20
705,1158,25/11/23,27/11/23,28/11/23,Delivered,26757.81,High,77
706,12,09/05/23,23/05/23,16/05/23,Shipped,13189.96,Low,35
707,1152,26/06/22,19/07/22,28/06/22,Shipped,13751.99,Low,63
708,642,24/11/22,12/12/22,28/11/22,Delivered,30423.57,High,84
709,660,16/09/24,24/09/24,,Pending,15902.59,Low,60
710,1054,24/12/23,16/01/24,28/12/23,Delivered,4530.22,High,72
711,167,23/11/23,21/12/23,29/11/23,Shipped,998.14,Medium,14
712,159,25/07/24,08/08/24,,Pending,15357.29,Low,49
713,28,09/05/22,14/05/22,,Cancelled,7235.73,Critical,21
714,249,11/01/23,28/01/23,,Pending,16143.9,Critical,22
715,233,15/01/23,22/01/23,19/01/23,Delivered,1346.45,High,5
716,1015,25/12/24,23/01/25,29/12/24,Delivered,26610.49,Medium,22
717,1075,19/10/23,09/11/23,26/10/23,Delivered,18188.19,Medium,63
718,1121,06/01/22,11/01/22,,Processing,17663.76,Low,54
719,608,26/07/23,08/08/23,27/07/23,Shipped,14178.68,Medium,16
720,556,06/10/22,20/10/22,09/10/22,Shipped,29720.24,Medium,67
721,762,14/05/22,25/05/22,,Cancelled,20725.88,Low,73
722,290,26/10/23,16/11/23,28/10/23,Delivered,15069.75,Medium,38
723,419,10/08/23,27/08/23,16/08/23,Delivered,15995.48,Low,79
724,1064,22/07/23,14/08/23,25/07/23,Delivered,5261.22,High,78
725,948,13/04/24,22/04/24,17/04/24,Delivered,640.15,Medium,27
726,278,25/08/22,24/09/22,28/08/22,Delivered,22071.04,Medium,22
727,971,04/02/23,21/02/23,10/02/23,Delivered,21026.22,Medium,2
728,853,10/09/24,21/09/24,,Pending,11846.05,High,23
729,138,02/02/22,07/02/22,06/02/22,Delivered,14744.96,Medium,1
730,385,01/06/22,11/06/22,07/06/22,Shipped,33670.8,Medium,26
731,1102,02/04/22,25/04/22,03/04/22,Shipped,15541.01,Medium,59
732,194,28/01/24,08/02/24,,Processing,703.35,Medium,8
733,960,19/05/22,08/06/22,,Cancelled,8391.78,Low,77
734,137,27/10/22,02/11/22,,Cancelled,7278.87,Medium,45
735,463,07/08/22,28/08/22,12/08/22,Delivered,23664.53,High,45
736,395,11/04/22,02/05/22,12/04/22,Delivered,4657.77,Medium,36
737,873,15/02/24,25/02/24,22/02/24,Delivered,7399.37,Medium,75
738,753,15/12/23,08/01/24,18/12/23,Shipped,9050.85,Medium,80
739,522,27/05/23,21/06/23,31/05/23,Delivered,7901.65,High,72
740,415,04/06/24,22/06/24,10/06/24,Delivered,4377.38,Medium,10
741,211,23/04/23,12/05/23,25/04/23,Delivered,1777.31,Low,94
742,366,02/11/24,09/11/24,05/11/24,Delivered,44795.3,Low,34
743,260,06/10/24,25/10/24,07/10/24,Shipped,7283.08,Low,67
744,785,01/10/22,20/10/22,07/10/22,Shipped,33838.17,Medium,43
745,568,05/08/22,24/08/22,12/08/22,Shipped,3884.28,Medium,95
746,970,15/07/24,12/08/24,20/07/24,Shipped,6432.76,Low,27
747,475,25/02/24,02/03/24,26/02/24,Shipped,21742.41,Low,28
